tweet_id,airline_sentiment,text
569646045656948740,negative,@USAirways no word on delay reasons @LGB but Twitter is aflame with flight tracking computer crash. Rumors. True or Not?
569645836109418500,negative,"@USAirways stuck at the gate in Charlotte, NC waiting for ""release papers"" and a fix for a broken computer system."
569645701291843600,negative,@USAirways Sitting at the gate on Flight 719 for an hour due to Sabre being down. What backup plan is in place if Sabre cannot be fixed?
5.6964476677993677e+017,negative,@USAirways not Cancelled Flightling #837 because you don't want to put us in a hotel for night is our guess
569644694759714800,neutral,@USAirways can I get a beer please. Flight #1715
569644249337110500,negative,@USAirways really? 8 hr delay in Virgin Island and not even a food voucher.
569643648910028800,negative,@usairways the. Worst. Ever. #dca #customerservice
569642526065471500,negative,@USAirways 2nd February in a row- stranded us when we try to return from Cancun! No contact info- no way to rebook! #badcustomerservice
569642419307864060,negative,@USAirways printer problems causing us to sit on the runway for 45 mins. Get it together.
569641916855402500,negative,@USAirways nothing like back to back delayed flights let hope this one isn't 12 hours like the last time.
5.6964134325497037e+017,negative,@USAirways can you please help me find my luggage since you're the one who lost it? Your customer service SUCKS.
569640733466103800,negative,@USAirways What is happening at Reagan Airport DCA? Long lines and four people working checkIn! #unhappy #DCA
569640574971715600,negative,"@USAirways @AuroraBIZ check your bag, @PHLAirport bag handlers broke into my suitcase and stole my camera, bag was returned in a trash bag"
5.6963978481937203e+017,negative,@usairways hopefully your crappy service improves as u become @americanairlines #angryairtravel #winterstorm
569639305016152060,negative,@usairways 2 people working the counter at #dca? Massive lines. Poorly played. #winterstorm
569638835539349500,neutral,@USAirways what's going on in CLT?
5.6963867819404083e+017,negative,@USAirways @USAirwaysCenter My lost bag lands in Hartford at 639p tonight. Will it be delivered to Danbury CT tonight?
569638479157723140,neutral,@USAirways So any ideas when the IT Geeks will plug in the servers so 639 can be on its way to PHX?
569638381375909900,negative,@USAirways who do I contact about my awful experience I had 2/15/15 with @USAirways Flight 713 BUF-CLT?
569637822929317900,negative,@USAirways @AmericanAir  nvm my bad it's been an hour and a half #thanks
569635479383085060,negative,@USAirways after a crappy flight due to delays and rude staff members I'm happy to report after paying $25 to check my luggage it's ruined
569635391965405200,negative,@USAirways always letting me down. 👊
569634364780351500,positive,@USAirways please keep Emily at you gso airport ticketing on staff she is amazing
569633357451153400,negative,"@usairways I don't understand why I can't get my missing miles? I was on the flight, it was in my Dividend Miles Account… #help"
569633323997212700,negative,"@USAirways can't seem to find the pilots for our 6pm flight, never seen anything like it before #drunkpilots http://t.co/Zira2z3UDc"
569633287204773900,negative,@USAirways really? No meal vouchers for a 7 hour flight delay out of Virgin Islands...
569633285288157200,negative,@USAirways but the automated message says the line is too busy to join the queue! #stuckintheloop
569633099174322200,negative,"@usairways HI again! How you suggested I contacted u via phone, sent a mail with the original ticket &amp; the result: http://t.co/214i0RTIH4"
569632828478136300,negative,"@USAirways stuck on the ramp at DCA, US Air computer system crashed...everywhere."
569632685318115300,negative,@USAirways #flight2031 the flight to Hell
569632379326869500,negative,"@USAirways Gave up after more than 2 hours on hold. Still need that receipt; last time it was promised, it never arrived. Help?!"
5.6963228304646963e+017,negative,@USAirways @AmericanAir just be prepared for a claim if that bag is lost ... Too many valuables to carry in my hands. #us2146 to #aa2924
569630712233627650,negative,"@USAirways told me I deserved to be delayed because I booked the last flight and then I hear ""the only inconvience is missing your flight"""
569630148468670460,neutral,@USAirways Any update on the computer outtage affecting flights? Is this national or just Northeast? ETA on resolution?
569629882323496960,negative,"@USAirways flight 2031, worst experience we've ever had on a flight. Regretting opening their air miles card #hotterandlongerthanhell"
569629631814508540,negative,@USAirways hello! I never received a confirmation code for my flights (though they are confirmed--so says the automated reply). Any ideas?
569629346777968640,negative,@USAirways 5 hours on the phone waiting for a call back to find my luggage #shameonyou
5.6962852166611763e+017,negative,@USAirways ... What's going on at @PHLAirport ?!  I've been sitting at the gate for 45minutes.
569628242044428300,negative,@USAirways 799 from AMS to PHL today- 3 of 4 flight attendants were downright rude and hostile and made the 8+ hour flight even worse.
569628145030004740,negative,@USAirways why the hell will you not put us in a hotel when you've stranded us. Your message says mechanical issues not weather. #usairways
569627574336421900,neutral,@USAirways my wife left her phone on flight AWE474 on Friday February 20th upon landing in Minneapolis. How can we get it back? Thanks!
569627477200535550,negative,@USAirways what's the deal with the flight computer network?
569627346166284300,negative,@USAirways does anyone actually work at the dividend miles department? http://t.co/BgtJFmnEOT
569627079458865150,negative,@USAirways No flights out of Philly because of system wide tech issue.   @CBSPhilly
569627069463842800,negative,@USAirways Huge system problems at DCA.Manual check in; flight boarded but sitting at gate due to system issues. Frustrated Chairman member
569626882053787650,negative,"@USAirways epic fail @ CLT ystrdy w/Cancelled Flightled flights. No staff, no communication &amp; no refund for unused portion of tix. Keep it classy guys"
569626841046224900,negative,@USAirways i have been tryng to rsrv a flight over the phone over the past 4 days and keep getting an automated message to call back?!?!?!
5.6962668313910477e+017,negative,@USAirways @AmericanAir Just got off Int. Flight #799. Your Intentionally rude staff made for a horrible 8hr+ flight on an unsuitable plane.
569625848334000100,negative,@USAirways on plane from BOS to CLT for 60 mins. Still at gate. Crew says system-wide computers preventing paperwork. Any info you can give?
569625599570014200,negative,@USAirways will you hold #475 today for connecting passengers coming from delayed flights?
569625053916061700,positive,@USAirways provided the best service for me today! Thank you so much :)
569625014179377150,negative,@USAirways Can you guys please give an update?  Been sitting on Tarmac on flight 601 yet the website still says it's on time?
5.6962440643730637e+017,negative,@USAirways - flight was Cancelled Flightled to Buf today. Waited in line for 2+ hrs &amp; cus service was rude. No flight until Tues. Need to get to ROC.
569624021605740540,negative,@USAirways Seriously? I should keep trying after seven hours. That is your corporate policy? #usairwaysfail
5.6962400935417037e+017,negative,"@USAirways his name is Rett Cavan, he has a gofundme page, and is going to take his last breath tonight. This airline only cares about money"
569623606684209150,negative,@USAirways that you would let us just switch to a different set of flights so we could spend time with the family after he passes away...
